label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
Articulos de bano,332,1000,155,205,Articulos de bano (8).webp,1200,1800
Articulos de bano,515,961,91,250,Articulos de bano (8).webp,1200,1800
Articulos de bano,146,537,561,912,Articulos de bano (8).webp,1200,1800
Articulos de bano,749,998,199,552,Articulos de bano (8).webp,1200,1800
Articulos de bano,714,316,305,1131,Articulos de bano (8).webp,1200,1800
Articulos de bano,31,218,925,611,Articulos de bano (9).jpg,1000,1000
Articulos de bano,57,45,70,130,Articulos de bano (9).webp,470,470
Articulos de bano,121,44,51,123,Articulos de bano (9).webp,470,470
Articulos de bano,164,42,56,122,Articulos de bano (9).webp,470,470
Articulos de bano,214,12,58,154,Articulos de bano (9).webp,470,470
Articulos de bano,266,41,57,127,Articulos de bano (9).webp,470,470
Articulos de bano,319,46,72,131,Articulos de bano (9).webp,470,470
Articulos de bano,87,251,54,184,Articulos de bano (9).webp,470,470
Articulos de bano,137,244,47,174,Articulos de bano (9).webp,470,470
Articulos de bano,181,235,42,175,Articulos de bano (9).webp,470,470
Articulos de bano,219,233,56,171,Articulos de bano (9).webp,470,470
Articulos de bano,326,266,63,153,Articulos de bano (9).webp,470,470
Articulos de bano,268,262,60,137,Articulos de bano (9).webp,470,470
Articulos de bano,26,321,423,138,Articulos de bano (9).webp,470,470
Articulos de bano,21,88,432,115,Articulos de bano (9).webp,470,470
