label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
Ollas,45,239,162,139,depositphotos_89695922-stock-photo-empty-pots-and-pans.jpg,400,600
Ollas,279,438,69,129,depositphotos_89695922-stock-photo-empty-pots-and-pans.jpg,400,600
Ollas,20,87,129,106,depositphotos_90103970-stock-photo-kitchen-cooking-closeup2.jpg,380,252
Ollas,126,100,117,107,depositphotos_90103970-stock-photo-kitchen-cooking-closeup2.jpg,380,252
Ollas,0,101,298,276,depositphotos_9306863-stock-photo-home-disasters.jpg,600,450
Ollas,323,127,250,164,depositphotos_9306863-stock-photo-home-disasters.jpg,600,450
Cubiertos,569,198,131,382,house-2568851_1280.jpg,1280,854
Cubiertos,496,67,135,402,house-2568851_1280.jpg,1280,854
Cubiertos,575,57,104,400,house-2568851_1280.jpg,1280,854
Cubiertos,973,103,78,374,house-2568851_1280.jpg,1280,854
Cubiertos,932,77,62,404,house-2568851_1280.jpg,1280,854
Cubiertos,812,158,74,322,house-2568851_1280.jpg,1280,854
Cubiertos,756,168,94,319,house-2568851_1280.jpg,1280,854
Cubiertos,679,182,125,334,house-2568851_1280.jpg,1280,854
Cubiertos,3,211,333,100,i19.jpg,336,320
Cubiertos,406,48,52,209,i48.jpg,480,270
Cubiertos,313,79,35,181,i48.jpg,480,270
Cubiertos,222,105,28,165,i48.jpg,480,270
Cubiertos,188,116,31,151,i48.jpg,480,270
Cubiertos,711,95,65,383,iStock-150865265.jpg,1252,838
Cubiertos,818,53,63,478,iStock-150865265.jpg,1252,838
Cubiertos,906,57,57,460,iStock-150865265.jpg,1252,838
Cubiertos,1006,32,85,678,iStock-150865265.jpg,1252,838
Cubiertos,1120,10,108,662,iStock-150865265.jpg,1252,838
Cubiertos,436,176,145,218,image-eacf097a789f4d318539eb826dbf5d73.jpg,1000,1000
Cubiertos,507,161,127,194,image-eacf097a789f4d318539eb826dbf5d73.jpg,1000,1000
Cubiertos,69,45,11,73,images118.jpg,225,225
Cubiertos,81,42,14,76,images118.jpg,225,225
Cubiertos,71,123,79,8,images118.jpg,225,225
Cubiertos,70,141,80,9,images118.jpg,225,225
Cubiertos,69,134,79,9,images118.jpg,225,225
Cubiertos,68,154,66,10,images118.jpg,225,225
Cubiertos,135,45,10,68,images118.jpg,225,225
Cubiertos,145,43,11,71,images118.jpg,225,225
Cubiertos,70,168,63,13,images118.jpg,225,225
Cubiertos,3,28,48,44,images13.jpg,100,100
Cubiertos,32,57,24,32,images13.jpg,100,100
Cubiertos,38,61,25,30,images13.jpg,100,100
Cubiertos,10,88,73,49,images14.jpg,286,176
Cubiertos,0,97,66,51,images14.jpg,286,176
Cubiertos,63,60,69,40,images14.jpg,286,176
Cubiertos,73,58,69,38,images14.jpg,286,176
Cubiertos,17,95,23,131,images143.jpg,181,278
Cubiertos,38,144,22,114,images143.jpg,181,278
Cubiertos,64,93,25,110,images143.jpg,181,278
Cubiertos,81,131,29,124,images143.jpg,181,278
Cubiertos,115,108,17,148,images143.jpg,181,278
Cubiertos,134,87,25,150,images143.jpg,181,278
Cubiertos,161,77,44,105,images151.jpg,225,225
Cubiertos,122,72,38,80,images151.jpg,225,225
Cubiertos,142,63,26,92,images151.jpg,225,225
Cubiertos,61,54,38,87,images151.jpg,225,225
Cubiertos,47,61,34,80,images151.jpg,225,225
Cubiertos,27,149,92,35,images151.jpg,225,225
Cubiertos,91,58,32,74,images151.jpg,225,225
Cubiertos,99,72,26,72,images151.jpg,225,225
Cubiertos,24,47,81,169,images158.jpg,173,290
Cubiertos,68,43,64,169,images158.jpg,173,290
Cubiertos,69,22,89,194,images158.jpg,173,290
Cubiertos,126,83,19,110,images16.jpg,259,194
Cubiertos,161,84,18,108,images16.jpg,259,194
Cubiertos,144,86,16,107,images16.jpg,259,194
Cubiertos,105,84,17,109,images178.jpg,225,225
Cubiertos,130,91,16,91,images178.jpg,225,225
Cubiertos,155,95,16,81,images178.jpg,225,225
Cubiertos,78,103,21,80,images178.jpg,225,225
Cubiertos,53,105,19,75,images178.jpg,225,225
Cubiertos,60,53,20,85,images193.jpg,275,183
Cubiertos,95,23,19,113,images193.jpg,275,183
Cubiertos,123,23,25,110,images193.jpg,275,183
Cubiertos,160,25,17,114,images193.jpg,275,183
Cubiertos,96,76,15,62,images21.jpg,286,176
Cubiertos,116,72,13,64,images21.jpg,286,176
Cubiertos,135,79,15,58,images21.jpg,286,176
Cubiertos,157,75,12,60,images21.jpg,286,176
Cubiertos,84,46,12,71,images3.jpg,225,225
Cubiertos,91,47,23,70,images3.jpg,225,225
Cubiertos,119,51,9,71,images3.jpg,225,225
Cubiertos,127,49,16,66,images3.jpg,225,225
Cubiertos,146,53,15,63,images3.jpg,225,225
Cubiertos,153,49,20,60,images3.jpg,225,225
Cubiertos,99,31,118,126,images41.jpg,262,192
Cubiertos,51,4,113,116,images41.jpg,262,192
Cubiertos,62,13,121,109,images41.jpg,262,192
Cubiertos,120,85,16,64,images44.jpg,261,193
Cubiertos,148,76,14,75,images44.jpg,261,193
Cubiertos,166,76,12,77,images44.jpg,261,193
Cubiertos,38,104,13,42,images47.jpg,225,225
Cubiertos,50,102,13,45,images47.jpg,225,225
Cubiertos,66,100,14,44,images47.jpg,225,225
Cubiertos,77,103,15,42,images47.jpg,225,225
Cubiertos,94,101,12,44,images47.jpg,225,225
Cubiertos,106,103,11,40,images47.jpg,225,225
Cubiertos,39,155,19,47,images47.jpg,225,225
Cubiertos,32,157,13,49,images47.jpg,225,225
Cubiertos,24,156,14,51,images47.jpg,225,225
Cubiertos,59,154,14,50,images47.jpg,225,225
Cubiertos,71,154,13,49,images47.jpg,225,225
Cubiertos,90,155,11,45,images47.jpg,225,225
Cubiertos,101,152,11,51,images47.jpg,225,225
Cubiertos,70,64,97,30,images47.jpg,225,225
Cubiertos,249,61,9,77,images54.jpg,324,156
Cubiertos,235,62,11,82,images54.jpg,324,156
Cubiertos,259,62,13,77,images54.jpg,324,156
Cubiertos,267,64,13,76,images54.jpg,324,156
Cubiertos,280,63,21,72,images54.jpg,324,156
Cubiertos,25,4,40,231,images74.jpg,198,254
Cubiertos,157,28,28,143,images74.jpg,198,254
Cubiertos,121,33,25,134,images74.jpg,198,254
Cubiertos,90,19,23,172,images74.jpg,198,254
Cubiertos,74,194,115,32,images74.jpg,198,254
Cubiertos,140,98,47,69,images9.jpg,225,225
Cubiertos,105,90,40,60,images9.jpg,225,225
Cubiertos,73,78,47,59,images9.jpg,225,225
Cubiertos,33,70,56,61,images9.jpg,225,225
Cubiertos,39,153,374,75,kitchen-1005187_640.jpg,640,427
Cubiertos,51,262,389,78,kitchen-1005187_640.jpg,640,427
Cubiertos,422,6,70,273,kitchen-1005187_640.jpg,640,427
Cubiertos,399,182,45,245,kitchen-2617865_640.jpg,640,427
Cubiertos,445,177,35,250,kitchen-2617865_640.jpg,640,427
Cubiertos,497,28,213,970,kitchen-2716156_1280.png,1280,1169
Cubiertos,137,305,466,193,kitchen-utensils-77233_1280.jpg,1280,770
Cubiertos,115,32,432,699,knives-1839061_1280.jpg,1280,840
Cubiertos,768,42,123,745,knives-1839061_1280.jpg,1280,840
Cubiertos,884,76,115,701,knives-1839061_1280.jpg,1280,840
Cubiertos,1003,273,94,504,knives-1839061_1280.jpg,1280,840
Cubiertos,1109,338,74,458,knives-1839061_1280.jpg,1280,840
Cubiertos,246,61,96,236,organizador-de-cubiertos.jpg,520,520
Cubiertos,325,202,37,83,organizador-de-cubiertos.jpg,520,520
Cubiertos,289,202,36,92,organizador-de-cubiertos.jpg,520,520
Cubiertos,185,169,43,123,organizador-de-cubiertos.jpg,520,520
Cubiertos,222,129,45,149,organizador-de-cubiertos.jpg,520,520
Cubiertos,72,639,125,214,place-setting-2110245_1280.jpg,1280,853
Cubiertos,1143,637,129,216,place-setting-2110245_1280.jpg,1280,853
Cubiertos,693,751,269,74,platter-2009590_1280.jpg,1280,854
Cubiertos,772,716,201,138,platter-2009590_1280.jpg,1280,854
Ollas,157,338,589,384,pot-6974153_1280.jpg,1280,841
Ollas,472,54,802,555,potatoes-544073_1280.jpg,1280,896
Cubiertos,619,639,442,330,pumpkin-soup-4508015_1280.jpg,1280,969
Ollas,135,43,50,29,saucepans-2912191_640.jpg,640,427
Ollas,215,49,46,22,saucepans-2912191_640.jpg,640,427
Ollas,279,49,44,27,saucepans-2912191_640.jpg,640,427
Ollas,349,40,54,35,saucepans-2912191_640.jpg,640,427
Ollas,421,37,66,42,saucepans-2912191_640.jpg,640,427
Ollas,94,322,82,62,saucepans-2912191_640.jpg,640,427
Ollas,303,312,79,57,saucepans-2912191_640.jpg,640,427
Ollas,457,296,78,77,saucepans-2912191_640.jpg,640,427
Ollas,233,325,59,46,saucepans-2912191_640.jpg,640,427
Ollas,393,334,66,37,saucepans-2912191_640.jpg,640,427
Cubiertos,19,12,24,76,shopping40.jpg,159,159
Cubiertos,68,13,24,82,shopping40.jpg,159,159
Cubiertos,84,23,20,77,shopping40.jpg,159,159
Cubiertos,94,25,26,65,shopping40.jpg,159,159
Cubiertos,111,7,22,101,shopping40.jpg,159,159
Cubiertos,97,5,131,316,sink-1417457_640.jpg,640,480
Cubiertos,181,49,67,265,sink-1417457_640.jpg,640,480
Cubiertos,215,277,156,139,sink-208143_640.jpg,640,480
Cubiertos,169,310,176,81,sink-208143_640.jpg,640,480
Cubiertos,235,177,104,676,spoon-2754133_1280.jpg,1280,853
Cubiertos,372,340,113,513,spoon-2754133_1280.jpg,1280,853
Cubiertos,510,254,125,599,spoon-2754133_1280.jpg,1280,853
Cubiertos,187,1,201,727,spoon-2754136_1280.jpg,1280,853
Cubiertos,426,149,104,704,spoon-2754136_1280.jpg,1280,853
Cubiertos,717,153,155,700,spoon-2754136_1280.jpg,1280,853
Cubiertos,551,0,133,853,spoon-2754136_1280.jpg,1280,853
Cubiertos,363,115,103,221,utensilios-de-cocina-fondo-oscuro-con-hierro-fundido-negro-menciC3B3n-utensilios-de-cocina.jpg,506,342
Cubiertos,6,225,277,688,utensils-1353308_1280.jpg,1280,913
Cubiertos,575,133,167,780,utensils-1353308_1280.jpg,1280,913
Cubiertos,677,37,311,812,utensils-1353308_1280.jpg,1280,913
Cubiertos,1121,0,159,690,utensils-1353308_1280.jpg,1280,913
Cubiertos,378,227,179,595,utensils-1353308_1280.jpg,1280,913
Cubiertos,0,471,675,382,vegetables-1006694_1280.jpg,1280,853
Ollas,0,37,623,619,vegetables-1006694_1280.jpg,1280,853
